OBJECTID,Longitude,Latitude,Section,Destination,Time,Date
204,119.2353124,35.86271046,To Dongwu,Waterways,2012-1-4 18:58,"January 4th, 10 BC"
205,119.2375095,35.86650396,To Dongwu,Waterways,2012-1-4 19:02,"January 4th, 10 BC"
206,119.2397105,35.86967652,To Dongwu,Waterways,2012-1-4 19:05,"January 4th, 10 BC"
207,119.2405048,35.87394139,To Dongwu,Waterways,2012-1-4 19:09,"January 4th, 10 BC"
208,119.2421064,35.87791633,To Dongwu,Waterways,2012-1-4 19:13,"January 4th, 10 BC"
209,119.2422334,35.88242093,To Dongwu,Waterways,2012-1-4 19:17,"January 4th, 10 BC"
210,119.2423604,35.88692553,To Dongwu,Waterways,2012-1-4 19:21,"January 4th, 10 BC"
211,119.2424875,35.89143012,To Dongwu,Waterways,2012-1-4 19:24,"January 4th, 10 BC"
212,119.2410724,35.89544838,To Dongwu,Waterways,2012-1-4 19:28,"January 4th, 10 BC"
213,119.2411995,35.89995297,To Dongwu,Waterways,2012-1-4 19:32,"January 4th, 10 BC"
214,119.2413265,35.90445755,To Dongwu,Waterways,2012-1-4 19:36,"January 4th, 10 BC"
215,119.2408452,35.90748219,To Dongwu,Waterways,2012-1-4 19:39,"January 4th, 10 BC"
216,119.2353082,35.90758543,To Dongwu,Waterways,2012-1-4 19:43,"January 4th, 10 BC"
217,119.230738,35.9084399,To Dongwu,Waterways,2012-1-4 19:47,"January 4th, 10 BC"
218,119.2308646,35.91294451,To Dongwu,Waterways,2012-1-4 19:51,"January 4th, 10 BC"
219,119.2309911,35.91744912,To Dongwu,Waterways,2012-1-4 19:54,"January 4th, 10 BC"
220,119.2333435,35.92005847,To Dongwu,Waterways,2012-1-4 19:58,"January 4th, 10 BC"
221,119.234402,35.92376971,To Dongwu,Waterways,2012-1-4 20:02,"January 4th, 10 BC"
222,119.2358508,35.9271486,To Dongwu,Waterways,2012-1-4 20:06,"January 4th, 10 BC"
223,119.2359777,35.93165319,To Dongwu,Waterways,2012-1-4 20:09,"January 4th, 10 BC"
224,119.2376185,35.93561441,To Dongwu,Waterways,2012-1-4 20:13,"January 4th, 10 BC"
225,119.2400969,35.93927506,To Dongwu,Waterways,2012-1-4 20:17,"January 4th, 10 BC"
226,119.2409007,35.94353676,To Dongwu,Waterways,2012-1-4 20:21,"January 4th, 10 BC"
227,119.2434414,35.94598658,To Dongwu,Waterways,2012-1-4 20:25,"January 4th, 10 BC"
228,119.2471499,35.94818769,To Dongwu,Waterways,2012-1-4 20:28,"January 4th, 10 BC"
229,119.249336,35.95116097,To Dongwu,Waterways,2012-1-4 20:32,"January 4th, 10 BC"
230,119.2534284,35.9538434,To Dongwu,Waterways,2012-1-4 20:36,"January 4th, 10 BC"
231,119.2545641,35.95819545,To Dongwu,Waterways,2012-1-4 20:40,"January 4th, 10 BC"
232,119.2567219,35.96207836,To Dongwu,Waterways,2012-1-4 20:43,"January 4th, 10 BC"
233,119.259858,35.96476746,To Dongwu,Waterways,2012-1-4 20:47,"January 4th, 10 BC"
234,119.2625223,35.96762595,To Dongwu,Waterways,2012-1-4 20:51,"January 4th, 10 BC"
235,119.263123,35.97196094,To Dongwu,Waterways,2012-1-4 20:55,"January 4th, 10 BC"
236,119.2656096,35.97488325,To Dongwu,Waterways,2012-1-4 20:58,"January 4th, 10 BC"
237,119.2694175,35.97806676,To Dongwu,Waterways,2012-1-4 21:02,"January 4th, 10 BC"
238,119.2710401,35.9812993,To Dongwu,Waterways,2012-1-4 21:06,"January 4th, 10 BC"
239,119.2726839,35.98525991,To Dongwu,Waterways,2012-1-4 21:10,"January 4th, 10 BC"
240,119.2749989,35.98824387,To Dongwu,Waterways,2012-1-4 21:14,"January 4th, 10 BC"
241,119.2794094,35.99088095,To Dongwu,Waterways,2012-1-4 21:17,"January 4th, 10 BC"
242,119.2830177,35.99374129,To Dongwu,Waterways,2012-1-4 21:21,"January 4th, 10 BC"
243,119.2855733,35.99617984,To Dongwu,Waterways,2012-1-4 21:25,"January 4th, 10 BC"
244,119.2898867,35.99809423,To Dongwu,Waterways,2012-1-4 21:29,"January 4th, 10 BC"
245,119.2947437,35.99869376,To Dongwu,Waterways,2012-1-4 21:32,"January 4th, 10 BC"
246,119.2976367,36.00147007,To Dongwu,Waterways,2012-1-4 21:36,"January 4th, 10 BC"
247,119.3015056,36.00425391,To Dongwu,Waterways,2012-1-4 21:40,"January 4th, 10 BC"
248,119.3048729,36.0070029,To Dongwu,Waterways,2012-1-4 21:44,"January 4th, 10 BC"
249,119.3087419,36.00886547,To Dongwu,Waterways,2012-1-4 21:47,"January 4th, 10 BC"
250,119.3126486,36.01058398,To Dongwu,Waterways,2012-1-4 21:51,"January 4th, 10 BC"
251,119.3178645,36.01173943,To Dongwu,Waterways,2012-1-4 21:55,"January 4th, 10 BC"
252,119.3215937,36.0141419,To Dongwu,Waterways,2012-1-4 21:59,"January 4th, 10 BC"
253,119.3246073,36.0110508,To Dongwu,Waterways,2012-1-4 22:02,"January 4th, 10 BC"
254,119.32952,36.00914435,To Dongwu,Waterways,2012-1-4 22:06,"January 4th, 10 BC"
255,119.331477,36.00519584,To Dongwu,Waterways,2012-1-4 22:10,"January 4th, 10 BC"
256,119.3349239,36.00168025,To Dongwu,Waterways,2012-1-4 22:14,"January 4th, 10 BC"
257,119.3381434,35.99801206,To Dongwu,Waterways,2012-1-4 22:18,"January 4th, 10 BC"
258,119.3413626,35.9943438,To Dongwu,Waterways,2012-1-4 22:21,"January 4th, 10 BC"
259,119.3445815,35.99067546,To Dongwu,Waterways,2012-1-4 22:25,"January 4th, 10 BC"
260,119.3486161,35.98776386,To Dongwu,Waterways,2012-1-4 22:29,"January 4th, 10 BC"
261,119.3518372,35.98494957,To Dongwu,Waterways,2012-1-4 22:33,"January 4th, 10 BC"
262,119.3521183,35.9807666,To Dongwu,Waterways,2012-1-4 22:36,"January 4th, 10 BC"
263,119.3530582,35.97659946,To Dongwu,Waterways,2012-1-4 22:40,"January 4th, 10 BC"
264,119.3564312,35.97366696,To Dongwu,Waterways,2012-1-4 22:44,"January 4th, 10 BC"
265,119.3563649,35.96921512,To Dongwu,Waterways,2012-1-4 22:48,"January 4th, 10 BC"
266,119.3577968,35.96592378,To Dongwu,Waterways,2012-1-4 22:51,"January 4th, 10 BC"
267,119.3576628,35.96141961,To Dongwu,Waterways,2012-1-4 22:55,"January 4th, 10 BC"
268,119.3575289,35.95691543,To Dongwu,Waterways,2012-1-4 22:59,"January 4th, 10 BC"
269,119.357395,35.95241125,To Dongwu,Waterways,2012-1-4 23:03,"January 4th, 10 BC"
270,119.3583581,35.948757,To Dongwu,Waterways,2012-1-4 23:07,"January 4th, 10 BC"
271,119.3588155,35.94874801,To Dongwu,Waterways,2012-1-4 23:10,"January 4th, 10 BC"
