OBJECTID,Longitude,Latitude,Section,Destination,Timestamp,Color,Time,Date
57,117.4041061,34.35700607,To Wuyuan,Overland Route,3-14-13 12:50,#2ca25f,2013-3-14 12:50,"March 14th, 13 BC"
58,117.4087982,34.35692215,To Wuyuan,Overland Route,3-14-13 12:55,#2ca25f,2013-3-14 12:55,"March 14th, 13 BC"
59,117.4138489,34.35768509,To Wuyuan,Overland Route,3-14-13 13:00,#2ca25f,2013-3-14 13:00,"March 14th, 13 BC"
60,117.4186783,34.35800171,To Wuyuan,Overland Route,3-14-13 13:05,#2ca25f,2013-3-14 13:05,"March 14th, 13 BC"
61,117.4239426,34.35765076,To Wuyuan,Overland Route,3-14-13 13:10,#2ca25f,2013-3-14 13:10,"March 14th, 13 BC"
62,117.428566,34.35756302,To Wuyuan,Overland Route,3-14-13 13:15,#2ca25f,2013-3-14 13:15,"March 14th, 13 BC"
63,117.4329529,34.35546494,To Wuyuan,Overland Route,3-14-13 13:20,#2ca25f,2013-3-14 13:20,"March 14th, 13 BC"
64,117.4370804,34.35749435,To Wuyuan,Overland Route,3-14-13 13:25,#2ca25f,2013-3-14 13:25,"March 14th, 13 BC"
65,117.441658,34.35770416,To Wuyuan,Overland Route,3-14-13 13:30,#2ca25f,2013-3-14 13:30,"March 14th, 13 BC"
66,117.4452286,34.36052322,To Wuyuan,Overland Route,3-14-13 13:35,#2ca25f,2013-3-14 13:35,"March 14th, 13 BC"
67,117.4496307,34.36259079,To Wuyuan,Overland Route,3-14-13 13:40,#2ca25f,2013-3-14 13:40,"March 14th, 13 BC"
68,117.4540405,34.36466217,To Wuyuan,Overland Route,3-14-13 13:45,#2ca25f,2013-3-14 13:45,"March 14th, 13 BC"
69,117.4567642,34.36822891,To Wuyuan,Overland Route,3-14-13 13:50,#2ca25f,2013-3-14 13:50,"March 14th, 13 BC"
70,117.4597702,34.37170029,To Wuyuan,Overland Route,3-14-13 13:55,#2ca25f,2013-3-14 13:55,"March 14th, 13 BC"
71,117.4645081,34.3731041,To Wuyuan,Overland Route,3-14-13 14:00,#2ca25f,2013-3-14 14:00,"March 14th, 13 BC"
72,117.4695587,34.37386703,To Wuyuan,Overland Route,3-14-13 14:05,#2ca25f,2013-3-14 14:05,"March 14th, 13 BC"
73,117.4749985,34.37384415,To Wuyuan,Overland Route,3-14-13 14:10,#2ca25f,2013-3-14 14:10,"March 14th, 13 BC"
74,117.4801254,34.37320328,To Wuyuan,Overland Route,3-14-13 14:15,#2ca25f,2013-3-14 14:15,"March 14th, 13 BC"
75,117.4853439,34.37329483,To Wuyuan,Overland Route,3-14-13 14:20,#2ca25f,2013-3-14 14:20,"March 14th, 13 BC"
76,117.4897461,34.37222672,To Wuyuan,Overland Route,3-14-13 14:25,#2ca25f,2013-3-14 14:25,"March 14th, 13 BC"
77,117.4947968,34.37298584,To Wuyuan,Overland Route,3-14-13 14:30,#2ca25f,2013-3-14 14:30,"March 14th, 13 BC"
78,117.4998474,34.37374496,To Wuyuan,Overland Route,3-14-13 14:35,#2ca25f,2013-3-14 14:35,"March 14th, 13 BC"
79,117.5049057,34.3745079,To Wuyuan,Overland Route,3-14-13 14:40,#2ca25f,2013-3-14 14:40,"March 14th, 13 BC"
80,117.5092545,34.37233353,To Wuyuan,Overland Route,3-14-13 14:45,#2ca25f,2013-3-14 14:45,"March 14th, 13 BC"
81,117.5130768,34.36912918,To Wuyuan,Overland Route,3-14-13 14:50,#2ca25f,2013-3-14 14:50,"March 14th, 13 BC"
82,117.5174637,34.36783981,To Wuyuan,Overland Route,3-14-13 14:55,#2ca25f,2013-3-14 14:55,"March 14th, 13 BC"
83,117.5219421,34.36819458,To Wuyuan,Overland Route,3-14-13 15:00,#2ca25f,2013-3-14 15:00,"March 14th, 13 BC"
84,117.5265274,34.36648941,To Wuyuan,Overland Route,3-14-13 15:05,#2ca25f,2013-3-14 15:05,"March 14th, 13 BC"
85,117.530838,34.364254,To Wuyuan,Overland Route,3-14-13 15:10,#2ca25f,2013-3-14 15:10,"March 14th, 13 BC"
86,117.5350113,34.36172867,To Wuyuan,Overland Route,3-14-13 15:15,#2ca25f,2013-3-14 15:15,"March 14th, 13 BC"
87,117.5397568,34.36187363,To Wuyuan,Overland Route,3-14-13 15:20,#2ca25f,2013-3-14 15:20,"March 14th, 13 BC"
88,117.5440292,34.36263657,To Wuyuan,Overland Route,3-14-13 15:25,#2ca25f,2013-3-14 15:25,"March 14th, 13 BC"
89,117.5486832,34.36261368,To Wuyuan,Overland Route,3-14-13 15:30,#2ca25f,2013-3-14 15:30,"March 14th, 13 BC"
90,117.5519104,34.35932922,To Wuyuan,Overland Route,3-14-13 15:35,#2ca25f,2013-3-14 15:35,"March 14th, 13 BC"
91,117.5563126,34.36013794,To Wuyuan,Overland Route,3-14-13 15:40,#2ca25f,2013-3-14 15:40,"March 14th, 13 BC"
92,117.5605392,34.36100006,To Wuyuan,Overland Route,3-14-13 15:45,#2ca25f,2013-3-14 15:45,"March 14th, 13 BC"
93,117.5651245,34.36270523,To Wuyuan,Overland Route,3-14-13 15:50,#2ca25f,2013-3-14 15:50,"March 14th, 13 BC"
94,117.5664444,34.36611938,To Wuyuan,Overland Route,3-14-13 15:55,#2ca25f,2013-3-14 15:55,"March 14th, 13 BC"
95,117.5713959,34.36707687,To Wuyuan,Overland Route,3-14-13 16:00,#2ca25f,2013-3-14 16:00,"March 14th, 13 BC"
96,117.5763397,34.36630249,To Wuyuan,Overland Route,3-14-13 16:05,#2ca25f,2013-3-14 16:05,"March 14th, 13 BC"
97,117.5806351,34.36402893,To Wuyuan,Overland Route,3-14-13 16:10,#2ca25f,2013-3-14 16:10,"March 14th, 13 BC"
98,117.5852814,34.36244583,To Wuyuan,Overland Route,3-14-13 16:15,#2ca25f,2013-3-14 16:15,"March 14th, 13 BC"
99,117.5899429,34.36242294,To Wuyuan,Overland Route,3-14-13 16:20,#2ca25f,2013-3-14 16:20,"March 14th, 13 BC"
100,117.5942078,34.36162186,To Wuyuan,Overland Route,3-14-13 16:25,#2ca25f,2013-3-14 16:25,"March 14th, 13 BC"
101,117.5988617,34.36159897,To Wuyuan,Overland Route,3-14-13 16:30,#2ca25f,2013-3-14 16:30,"March 14th, 13 BC"
102,117.603508,34.36155701,To Wuyuan,Overland Route,3-14-13 16:35,#2ca25f,2013-3-14 16:35,"March 14th, 13 BC"
103,117.6072235,34.3592186,To Wuyuan,Overland Route,3-14-13 16:40,#2ca25f,2013-3-14 16:40,"March 14th, 13 BC"
104,117.6113663,34.36182785,To Wuyuan,Overland Route,3-14-13 16:45,#2ca25f,2013-3-14 16:45,"March 14th, 13 BC"
105,117.6154938,34.36327362,To Wuyuan,Overland Route,3-14-13 16:50,#2ca25f,2013-3-14 16:50,"March 14th, 13 BC"
106,117.620163,34.36283112,To Wuyuan,Overland Route,3-14-13 16:55,#2ca25f,2013-3-14 16:55,"March 14th, 13 BC"
107,117.6247253,34.36458969,To Wuyuan,Overland Route,3-14-13 17:00,#2ca25f,2013-3-14 17:00,"March 14th, 13 BC"
108,117.6286774,34.36283112,To Wuyuan,Overland Route,3-14-13 17:05,#2ca25f,2013-3-14 17:05,"March 14th, 13 BC"
109,117.6330872,34.36489105,To Wuyuan,Overland Route,3-14-13 17:10,#2ca25f,2013-3-14 17:10,"March 14th, 13 BC"
110,117.6375427,34.36686707,To Wuyuan,Overland Route,3-14-13 17:15,#2ca25f,2013-3-14 17:15,"March 14th, 13 BC"
111,117.6424484,34.36732864,To Wuyuan,Overland Route,3-14-13 17:20,#2ca25f,2013-3-14 17:20,"March 14th, 13 BC"
112,117.6473999,34.36730576,To Wuyuan,Overland Route,3-14-13 17:25,#2ca25f,2013-3-14 17:25,"March 14th, 13 BC"
113,117.6508789,34.37015152,To Wuyuan,Overland Route,3-14-13 17:30,#2ca25f,2013-3-14 17:30,"March 14th, 13 BC"
114,117.6552887,34.37221527,To Wuyuan,Overland Route,3-14-13 17:35,#2ca25f,2013-3-14 17:35,"March 14th, 13 BC"
115,117.6591568,34.37538147,To Wuyuan,Overland Route,3-14-13 17:40,#2ca25f,2013-3-14 17:40,"March 14th, 13 BC"
116,117.6628876,34.37859726,To Wuyuan,Overland Route,3-14-13 17:45,#2ca25f,2013-3-14 17:45,"March 14th, 13 BC"
117,117.6672058,34.37997055,To Wuyuan,Overland Route,3-14-13 17:50,#2ca25f,2013-3-14 17:50,"March 14th, 13 BC"
118,117.6720047,34.38124466,To Wuyuan,Overland Route,3-14-13 17:55,#2ca25f,2013-3-14 17:55,"March 14th, 13 BC"
119,117.6758804,34.38441086,To Wuyuan,Overland Route,3-14-13 18:00,#2ca25f,2013-3-14 18:00,"March 14th, 13 BC"
120,117.6790848,34.38780975,To Wuyuan,Overland Route,3-14-13 18:05,#2ca25f,2013-3-14 18:05,"March 14th, 13 BC"
121,117.6829529,34.39097595,To Wuyuan,Overland Route,3-14-13 18:10,#2ca25f,2013-3-14 18:10,"March 14th, 13 BC"
122,117.6873169,34.3915596,To Wuyuan,Overland Route,3-14-13 18:15,#2ca25f,2013-3-14 18:15,"March 14th, 13 BC"
123,117.6914978,34.39408875,To Wuyuan,Overland Route,3-14-13 18:20,#2ca25f,2013-3-14 18:20,"March 14th, 13 BC"
124,117.6959152,34.39614868,To Wuyuan,Overland Route,3-14-13 18:25,#2ca25f,2013-3-14 18:25,"March 14th, 13 BC"
125,117.7005692,34.39772797,To Wuyuan,Overland Route,3-14-13 18:30,#2ca25f,2013-3-14 18:30,"March 14th, 13 BC"
126,117.7058258,34.39805603,To Wuyuan,Overland Route,3-14-13 18:35,#2ca25f,2013-3-14 18:35,"March 14th, 13 BC"
127,117.7102432,34.40011597,To Wuyuan,Overland Route,3-14-13 18:40,#2ca25f,2013-3-14 18:40,"March 14th, 13 BC"
128,117.714386,34.40272903,To Wuyuan,Overland Route,3-14-13 18:45,#2ca25f,2013-3-14 18:45,"March 14th, 13 BC"
129,117.7188797,34.40464401,To Wuyuan,Overland Route,3-14-13 18:50,#2ca25f,2013-3-14 18:50,"March 14th, 13 BC"
130,117.7226181,34.40695953,To Wuyuan,Overland Route,3-14-13 18:55,#2ca25f,2013-3-14 18:55,"March 14th, 13 BC"
131,117.7275085,34.40739059,To Wuyuan,Overland Route,3-14-13 19:00,#2ca25f,2013-3-14 19:00,"March 14th, 13 BC"
132,117.7319183,34.40853119,To Wuyuan,Overland Route,3-14-13 19:05,#2ca25f,2013-3-14 19:05,"March 14th, 13 BC"
133,117.7353973,34.41137314,To Wuyuan,Overland Route,3-14-13 19:10,#2ca25f,2013-3-14 19:10,"March 14th, 13 BC"
134,117.7375412,34.41514587,To Wuyuan,Overland Route,3-14-13 19:15,#2ca25f,2013-3-14 19:15,"March 14th, 13 BC"
135,117.73983,34.41886902,To Wuyuan,Overland Route,3-14-13 19:20,#2ca25f,2013-3-14 19:20,"March 14th, 13 BC"
136,117.7432556,34.42219162,To Wuyuan,Overland Route,3-14-13 19:25,#2ca25f,2013-3-14 19:25,"March 14th, 13 BC"
137,117.7471924,34.42487717,To Wuyuan,Overland Route,3-14-13 19:30,#2ca25f,2013-3-14 19:30,"March 14th, 13 BC"
138,117.750946,34.42716599,To Wuyuan,Overland Route,3-14-13 19:35,#2ca25f,2013-3-14 19:35,"March 14th, 13 BC"
139,117.7553482,34.42766571,To Wuyuan,Overland Route,3-14-13 19:40,#2ca25f,2013-3-14 19:40,"March 14th, 13 BC"
140,117.7581635,34.43074036,To Wuyuan,Overland Route,3-14-13 19:45,#2ca25f,2013-3-14 19:45,"March 14th, 13 BC"
141,117.7612457,34.43372726,To Wuyuan,Overland Route,3-14-13 19:50,#2ca25f,2013-3-14 19:50,"March 14th, 13 BC"
142,117.7662201,34.43421555,To Wuyuan,Overland Route,3-14-13 19:55,#2ca25f,2013-3-14 19:55,"March 14th, 13 BC"
143,117.7703629,34.4368248,To Wuyuan,Overland Route,3-14-13 20:00,#2ca25f,2013-3-14 20:00,"March 14th, 13 BC"
144,117.7750549,34.43832779,To Wuyuan,Overland Route,3-14-13 20:05,#2ca25f,2013-3-14 20:05,"March 14th, 13 BC"
145,117.7794571,34.43882751,To Wuyuan,Overland Route,3-14-13 20:10,#2ca25f,2013-3-14 20:10,"March 14th, 13 BC"
146,117.7829285,34.44169617,To Wuyuan,Overland Route,3-14-13 20:15,#2ca25f,2013-3-14 20:15,"March 14th, 13 BC"
147,117.7879028,34.44261932,To Wuyuan,Overland Route,3-14-13 20:20,#2ca25f,2013-3-14 20:20,"March 14th, 13 BC"
148,117.7925949,34.44412231,To Wuyuan,Overland Route,3-14-13 20:25,#2ca25f,2013-3-14 20:25,"March 14th, 13 BC"
149,117.7962112,34.44691849,To Wuyuan,Overland Route,3-14-13 20:30,#2ca25f,2013-3-14 20:30,"March 14th, 13 BC"
150,117.797966,34.45082474,To Wuyuan,Overland Route,3-14-13 20:35,#2ca25f,2013-3-14 20:35,"March 14th, 13 BC"
151,117.8012619,34.4540596,To Wuyuan,Overland Route,3-14-13 20:40,#2ca25f,2013-3-14 20:40,"March 14th, 13 BC"
152,117.8040695,34.45716095,To Wuyuan,Overland Route,3-14-13 20:45,#2ca25f,2013-3-14 20:45,"March 14th, 13 BC"
153,117.8092346,34.45769119,To Wuyuan,Overland Route,3-14-13 20:50,#2ca25f,2013-3-14 20:50,"March 14th, 13 BC"
154,117.8127213,34.46053314,To Wuyuan,Overland Route,3-14-13 20:55,#2ca25f,2013-3-14 20:55,"March 14th, 13 BC"
155,117.8171692,34.46253586,To Wuyuan,Overland Route,3-14-13 21:00,#2ca25f,2013-3-14 21:00,"March 14th, 13 BC"
156,117.8222351,34.46328354,To Wuyuan,Overland Route,3-14-13 21:05,#2ca25f,2013-3-14 21:05,"March 14th, 13 BC"
157,117.825531,34.46014023,To Wuyuan,Overland Route,3-14-13 21:10,#2ca25f,2013-3-14 21:10,"March 14th, 13 BC"
158,117.825531,34.46014023,To Wuyuan,Overland Route,3-15-13 8:10,#2ca25f,2013-3-15 8:05,"March 15th, 13 BC"
0,117.825531,34.46014023,To dormitory,Overland Route,3-15-13 8:05,#2ca25f,2013-3-15 8:05,"March 15th, 13 BC"
1,117.8295441,34.45933151,To dormitory,Overland Route,3-15-13 8:10,#2ca25f,2013-3-15 8:10,"March 15th, 13 BC"
2,117.8345871,34.45851898,To dormitory,Overland Route,3-15-13 8:15,#2ca25f,2013-3-15 8:15,"March 15th, 13 BC"
3,117.8393784,34.45981598,To dormitory,Overland Route,3-15-13 8:20,#2ca25f,2013-3-15 8:20,"March 15th, 13 BC"
4,117.8428116,34.45738602,To dormitory,Overland Route,3-15-13 8:25,#2ca25f,2013-3-15 8:25,"March 15th, 13 BC"
5,117.8474731,34.45581818,To dormitory,Overland Route,3-15-13 8:30,#2ca25f,2013-3-15 8:30,"March 15th, 13 BC"
6,117.85186,34.45371628,To dormitory,Overland Route,3-15-13 8:35,#2ca25f,2013-3-15 8:35,"March 15th, 13 BC"
7,117.8553467,34.45656967,To dormitory,Overland Route,3-15-13 8:40,#2ca25f,2013-3-15 8:40,"March 15th, 13 BC"
8,117.8600235,34.45705032,To dormitory,Overland Route,3-15-13 8:45,#2ca25f,2013-3-15 8:45,"March 15th, 13 BC"
9,117.8645325,34.45518875,To dormitory,Overland Route,3-15-13 8:50,#2ca25f,2013-3-15 8:50,"March 15th, 13 BC"
10,117.869194,34.45515442,To dormitory,Overland Route,3-15-13 8:55,#2ca25f,2013-3-15 8:55,"March 15th, 13 BC"
11,117.8740234,34.45391083,To dormitory,Overland Route,3-15-13 9:00,#2ca25f,2013-3-15 9:00,"March 15th, 13 BC"
12,117.8787003,34.4539032,To dormitory,Overland Route,3-15-13 9:05,#2ca25f,2013-3-15 9:05,"March 15th, 13 BC"
13,117.8836365,34.45288849,To dormitory,Overland Route,3-15-13 9:10,#2ca25f,2013-3-15 9:10,"March 15th, 13 BC"
14,117.8882141,34.45267868,To dormitory,Overland Route,3-15-13 9:15,#2ca25f,2013-3-15 9:15,"March 15th, 13 BC"
15,117.8926926,34.4507637,To dormitory,Overland Route,3-15-13 9:20,#2ca25f,2013-3-15 9:20,"March 15th, 13 BC"
16,117.8971252,34.45027161,To dormitory,Overland Route,3-15-13 9:25,#2ca25f,2013-3-15 9:25,"March 15th, 13 BC"
17,117.9014969,34.45083237,To dormitory,Overland Route,3-15-13 9:30,#2ca25f,2013-3-15 9:30,"March 15th, 13 BC"
18,117.9056473,34.45343781,To dormitory,Overland Route,3-15-13 9:35,#2ca25f,2013-3-15 9:35,"March 15th, 13 BC"
19,117.9088516,34.45527267,To dormitory,Overland Route,3-15-13 9:40,#2ca25f,2013-3-15 9:40,"March 15th, 13 BC"
20,117.9123383,34.45811081,To dormitory,Overland Route,3-15-13 9:45,#2ca25f,2013-3-15 9:45,"March 15th, 13 BC"
21,117.9161606,34.46027374,To dormitory,Overland Route,3-15-13 9:50,#2ca25f,2013-3-15 9:50,"March 15th, 13 BC"
22,117.9212265,34.46101761,To dormitory,Overland Route,3-15-13 9:55,#2ca25f,2013-3-15 9:55,"March 15th, 13 BC"
23,117.9254379,34.45871353,To dormitory,Overland Route,3-15-13 10:00,#2ca25f,2013-3-15 10:00,"March 15th, 13 BC"
24,117.9293213,34.4618721,To dormitory,Overland Route,3-15-13 10:05,#2ca25f,2013-3-15 10:05,"March 15th, 13 BC"
25,117.9318771,34.46549606,To dormitory,Overland Route,3-15-13 10:10,#2ca25f,2013-3-15 10:10,"March 15th, 13 BC"
26,117.9360352,34.4681015,To dormitory,Overland Route,3-15-13 10:15,#2ca25f,2013-3-15 10:15,"March 15th, 13 BC"
27,117.938591,34.47172928,To dormitory,Overland Route,3-15-13 10:20,#2ca25f,2013-3-15 10:20,"March 15th, 13 BC"
28,117.9420853,34.47456741,To dormitory,Overland Route,3-15-13 10:25,#2ca25f,2013-3-15 10:25,"March 15th, 13 BC"
29,117.9462357,34.47716904,To dormitory,Overland Route,3-15-13 10:30,#2ca25f,2013-3-15 10:30,"March 15th, 13 BC"
30,117.9468079,34.4814949,To dormitory,Overland Route,3-15-13 10:35,#2ca25f,2013-3-15 10:35,"March 15th, 13 BC"
31,117.9493484,34.48356247,To dormitory,Overland Route,3-15-13 10:40,#2ca25f,2013-3-15 10:40,"March 15th, 13 BC"
32,117.9543076,34.4845047,To dormitory,Overland Route,3-15-13 10:45,#2ca25f,2013-3-15 10:45,"March 15th, 13 BC"
33,117.9580765,34.4867897,To dormitory,Overland Route,3-15-13 10:50,#2ca25f,2013-3-15 10:50,"March 15th, 13 BC"
34,117.9625244,34.48878098,To dormitory,Overland Route,3-15-13 10:55,#2ca25f,2013-3-15 10:55,"March 15th, 13 BC"
35,117.9675903,34.48952103,To dormitory,Overland Route,3-15-13 11:00,#2ca25f,2013-3-15 11:00,"March 15th, 13 BC"
36,117.9718781,34.49137497,To dormitory,Overland Route,3-15-13 11:05,#2ca25f,2013-3-15 11:05,"March 15th, 13 BC"
37,117.9747238,34.49490356,To dormitory,Overland Route,3-15-13 11:10,#2ca25f,2013-3-15 11:10,"March 15th, 13 BC"
38,117.9789963,34.49567032,To dormitory,Overland Route,3-15-13 11:15,#2ca25f,2013-3-15 11:15,"March 15th, 13 BC"
39,117.983284,34.49799347,To dormitory,Overland Route,3-15-13 11:20,#2ca25f,2013-3-15 11:20,"March 15th, 13 BC"
40,117.9875946,34.50028229,To dormitory,Overland Route,3-15-13 11:25,#2ca25f,2013-3-15 11:25,"March 15th, 13 BC"
41,117.9921417,34.50209427,To dormitory,Overland Route,3-15-13 11:30,#2ca25f,2013-3-15 11:30,"March 15th, 13 BC"
42,117.9962006,34.50489426,To dormitory,Overland Route,3-15-13 11:35,#2ca25f,2013-3-15 11:35,"March 15th, 13 BC"
43,118.000061,34.5069809,To dormitory,Overland Route,3-15-13 11:40,#2ca25f,2013-3-15 11:40,"March 15th, 13 BC"
44,118.0031967,34.50994492,To dormitory,Overland Route,3-15-13 11:45,#2ca25f,2013-3-15 11:45,"March 15th, 13 BC"
45,118.0065231,34.51261139,To dormitory,Overland Route,3-15-13 11:50,#2ca25f,2013-3-15 11:50,"March 15th, 13 BC"
46,118.0111694,34.51101303,To dormitory,Overland Route,3-15-13 11:55,#2ca25f,2013-3-15 11:55,"March 15th, 13 BC"
47,118.0157471,34.51275635,To dormitory,Overland Route,3-15-13 12:00,#2ca25f,2013-3-15 12:00,"March 15th, 13 BC"
48,118.0201416,34.51175308,To dormitory,Overland Route,3-15-13 12:05,#2ca25f,2013-3-15 12:05,"March 15th, 13 BC"
49,118.0244064,34.51246262,To dormitory,Overland Route,3-15-13 12:10,#2ca25f,2013-3-15 12:10,"March 15th, 13 BC"
50,118.0295181,34.51311111,To dormitory,Overland Route,3-15-13 12:15,#2ca25f,2013-3-15 12:15,"March 15th, 13 BC"
51,118.0330124,34.51594543,To dormitory,Overland Route,3-15-13 12:20,#2ca25f,2013-3-15 12:20,"March 15th, 13 BC"
52,118.0379791,34.51688385,To dormitory,Overland Route,3-15-13 12:25,#2ca25f,2013-3-15 12:25,"March 15th, 13 BC"
53,118.0412064,34.52027512,To dormitory,Overland Route,3-15-13 12:30,#2ca25f,2013-3-15 12:30,"March 15th, 13 BC"
54,118.0459061,34.52176666,To dormitory,Overland Route,3-15-13 12:35,#2ca25f,2013-3-15 12:35,"March 15th, 13 BC"
55,118.0505981,34.52305984,To dormitory,Overland Route,3-15-13 12:40,#2ca25f,2013-3-15 12:40,"March 15th, 13 BC"
56,118.0553207,34.52312088,To dormitory,Overland Route,3-15-13 12:45,#2ca25f,2013-3-15 12:45,"March 15th, 13 BC"
57,118.0599823,34.52459335,To dormitory,Overland Route,3-15-13 12:50,#2ca25f,2013-3-15 12:50,"March 15th, 13 BC"
58,118.0646744,34.52460098,To dormitory,Overland Route,3-15-13 12:55,#2ca25f,2013-3-15 12:55,"March 15th, 13 BC"
59,118.0701141,34.52455139,To dormitory,Overland Route,3-15-13 13:00,#2ca25f,2013-3-15 13:00,"March 15th, 13 BC"
60,118.0748672,34.52593994,To dormitory,Overland Route,3-15-13 13:05,#2ca25f,2013-3-15 13:05,"March 15th, 13 BC"
61,118.0774307,34.5295639,To dormitory,Overland Route,3-15-13 13:10,#2ca25f,2013-3-15 13:10,"March 15th, 13 BC"
62,118.0809326,34.53239822,To dormitory,Overland Route,3-15-13 13:15,#2ca25f,2013-3-15 13:15,"March 15th, 13 BC"
63,118.0836334,34.5359726,To dormitory,Overland Route,3-15-13 13:20,#2ca25f,2013-3-15 13:20,"March 15th, 13 BC"
64,118.0876617,34.53862,To dormitory,Overland Route,3-15-13 13:25,#2ca25f,2013-3-15 13:25,"March 15th, 13 BC"
65,118.0896378,34.54232025,To dormitory,Overland Route,3-15-13 13:30,#2ca25f,2013-3-15 13:30,"March 15th, 13 BC"
66,118.0942612,34.5439682,To dormitory,Overland Route,3-15-13 13:35,#2ca25f,2013-3-15 13:35,"March 15th, 13 BC"
67,118.0982361,34.54536438,To dormitory,Overland Route,3-15-13 13:40,#2ca25f,2013-3-15 13:40,"March 15th, 13 BC"
68,118.100975,34.54862976,To dormitory,Overland Route,3-15-13 13:45,#2ca25f,2013-3-15 13:45,"March 15th, 13 BC"
69,118.1042023,34.55201721,To dormitory,Overland Route,3-15-13 13:50,#2ca25f,2013-3-15 13:50,"March 15th, 13 BC"
70,118.1083679,34.55461502,To dormitory,Overland Route,3-15-13 13:55,#2ca25f,2013-3-15 13:55,"March 15th, 13 BC"
71,118.112648,34.55537796,To dormitory,Overland Route,3-15-13 14:00,#2ca25f,2013-3-15 14:00,"March 15th, 13 BC"
72,118.1173401,34.5568924,To dormitory,Overland Route,3-15-13 14:05,#2ca25f,2013-3-15 14:05,"March 15th, 13 BC"
73,118.1220016,34.55685043,To dormitory,Overland Route,3-15-13 14:10,#2ca25f,2013-3-15 14:10,"March 15th, 13 BC"
74,118.1266556,34.55524826,To dormitory,Overland Route,3-15-13 14:15,#2ca25f,2013-3-15 14:15,"March 15th, 13 BC"
75,118.1320648,34.55512238,To dormitory,Overland Route,3-15-13 14:20,#2ca25f,2013-3-15 14:20,"March 15th, 13 BC"
76,118.1352386,34.55282593,To dormitory,Overland Route,3-15-13 14:25,#2ca25f,2013-3-15 14:25,"March 15th, 13 BC"
77,118.1400757,34.554039,To dormitory,Overland Route,3-15-13 14:30,#2ca25f,2013-3-15 14:30,"March 15th, 13 BC"
78,118.1445084,34.55608368,To dormitory,Overland Route,3-15-13 14:35,#2ca25f,2013-3-15 14:35,"March 15th, 13 BC"
79,118.1493073,34.55737686,To dormitory,Overland Route,3-15-13 14:40,#2ca25f,2013-3-15 14:40,"March 15th, 13 BC"
80,118.1544571,34.55795288,To dormitory,Overland Route,3-15-13 14:45,#2ca25f,2013-3-15 14:45,"March 15th, 13 BC"
81,118.1577377,34.55963898,To dormitory,Overland Route,3-15-13 14:50,#2ca25f,2013-3-15 14:50,"March 15th, 13 BC"
82,118.161705,34.56150436,To dormitory,Overland Route,3-15-13 14:55,#2ca25f,2013-3-15 14:55,"March 15th, 13 BC"
83,118.1649399,34.564888,To dormitory,Overland Route,3-15-13 15:00,#2ca25f,2013-3-15 15:00,"March 15th, 13 BC"
84,118.1699448,34.56576157,To dormitory,Overland Route,3-15-13 15:05,#2ca25f,2013-3-15 15:05,"March 15th, 13 BC"
85,118.1734161,34.56865311,To dormitory,Overland Route,3-15-13 15:10,#2ca25f,2013-3-15 15:10,"March 15th, 13 BC"
86,118.1779861,34.56880569,To dormitory,Overland Route,3-15-13 15:15,#2ca25f,2013-3-15 15:15,"March 15th, 13 BC"
87,118.1822815,34.56954193,To dormitory,Overland Route,3-15-13 15:20,#2ca25f,2013-3-15 15:20,"March 15th, 13 BC"
88,118.1868896,34.57112885,To dormitory,Overland Route,3-15-13 15:25,#2ca25f,2013-3-15 15:25,"March 15th, 13 BC"
89,118.1901779,34.57336807,To dormitory,Overland Route,3-15-13 15:30,#2ca25f,2013-3-15 15:30,"March 15th, 13 BC"
90,118.1947556,34.57466125,To dormitory,Overland Route,3-15-13 15:35,#2ca25f,2013-3-15 15:35,"March 15th, 13 BC"
91,118.19944,34.57503128,To dormitory,Overland Route,3-15-13 15:40,#2ca25f,2013-3-15 15:40,"March 15th, 13 BC"
92,118.2041168,34.57461929,To dormitory,Overland Route,3-15-13 15:45,#2ca25f,2013-3-15 15:45,"March 15th, 13 BC"
93,118.2079239,34.57139587,To dormitory,Overland Route,3-15-13 15:50,#2ca25f,2013-3-15 15:50,"March 15th, 13 BC"
94,118.2126923,34.5700264,To dormitory,Overland Route,3-15-13 15:55,#2ca25f,2013-3-15 15:55,"March 15th, 13 BC"
95,118.2172699,34.57016373,To dormitory,Overland Route,3-15-13 16:00,#2ca25f,2013-3-15 16:00,"March 15th, 13 BC"
96,118.2220535,34.57149124,To dormitory,Overland Route,3-15-13 16:05,#2ca25f,2013-3-15 16:05,"March 15th, 13 BC"
97,118.2269135,34.57030487,To dormitory,Overland Route,3-15-13 16:10,#2ca25f,2013-3-15 16:10,"March 15th, 13 BC"
98,118.2310333,34.56918716,To dormitory,Overland Route,3-15-13 16:15,#2ca25f,2013-3-15 16:15,"March 15th, 13 BC"
99,118.2348633,34.56752014,To dormitory,Overland Route,3-15-13 16:20,#2ca25f,2013-3-15 16:20,"March 15th, 13 BC"
100,118.2392502,34.56632614,To dormitory,Overland Route,3-15-13 16:25,#2ca25f,2013-3-15 16:25,"March 15th, 13 BC"
101,118.2437439,34.56503296,To dormitory,Overland Route,3-15-13 16:30,#2ca25f,2013-3-15 16:30,"March 15th, 13 BC"
102,118.2482986,34.56361008,To dormitory,Overland Route,3-15-13 16:35,#2ca25f,2013-3-15 16:35,"March 15th, 13 BC"
