OBJECTID,Longitude,Latitude,Section,Destination,Timestamp,Color,Time,Date
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:55,#DC143C,2013-3-13 11:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:00,#DC143C,2013-3-13 12:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:05,#DC143C,2013-3-13 12:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:10,#DC143C,2013-3-13 12:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:15,#DC143C,2013-3-13 12:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:20,#DC143C,2013-3-13 12:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:25,#DC143C,2013-3-13 12:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:30,#DC143C,2013-3-13 12:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:35,#DC143C,2013-3-13 12:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:40,#DC143C,2013-3-13 12:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:45,#DC143C,2013-3-13 12:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:50,#DC143C,2013-3-13 12:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 12:55,#DC143C,2013-3-13 12:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:00,#DC143C,2013-3-13 13:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:05,#DC143C,2013-3-13 13:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:10,#DC143C,2013-3-13 13:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:15,#DC143C,2013-3-13 13:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:20,#DC143C,2013-3-13 13:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:25,#DC143C,2013-3-13 13:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:30,#DC143C,2013-3-13 13:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:35,#DC143C,2013-3-13 13:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:40,#DC143C,2013-3-13 13:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:45,#DC143C,2013-3-13 13:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:50,#DC143C,2013-3-13 13:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 13:55,#DC143C,2013-3-13 13:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:00,#DC143C,2013-3-13 14:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:05,#DC143C,2013-3-13 14:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:10,#DC143C,2013-3-13 14:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:15,#DC143C,2013-3-13 14:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:20,#DC143C,2013-3-13 14:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:25,#DC143C,2013-3-13 14:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:30,#DC143C,2013-3-13 14:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:35,#DC143C,2013-3-13 14:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:40,#DC143C,2013-3-13 14:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:45,#DC143C,2013-3-13 14:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:50,#DC143C,2013-3-13 14:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 14:55,#DC143C,2013-3-13 14:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:00,#DC143C,2013-3-13 15:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:05,#DC143C,2013-3-13 15:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:10,#DC143C,2013-3-13 15:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:15,#DC143C,2013-3-13 15:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:20,#DC143C,2013-3-13 15:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:25,#DC143C,2013-3-13 15:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:30,#DC143C,2013-3-13 15:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:35,#DC143C,2013-3-13 15:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:40,#DC143C,2013-3-13 15:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:45,#DC143C,2013-3-13 15:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:50,#DC143C,2013-3-13 15:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 15:55,#DC143C,2013-3-13 15:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:00,#DC143C,2013-3-13 16:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:05,#DC143C,2013-3-13 16:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:10,#DC143C,2013-3-13 16:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:15,#DC143C,2013-3-13 16:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:20,#DC143C,2013-3-13 16:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:25,#DC143C,2013-3-13 16:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:30,#DC143C,2013-3-13 16:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:35,#DC143C,2013-3-13 16:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:40,#DC143C,2013-3-13 16:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:45,#DC143C,2013-3-13 16:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:50,#DC143C,2013-3-13 16:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 16:55,#DC143C,2013-3-13 16:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:00,#DC143C,2013-3-13 17:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:05,#DC143C,2013-3-13 17:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:10,#DC143C,2013-3-13 17:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:15,#DC143C,2013-3-13 17:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:20,#DC143C,2013-3-13 17:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:25,#DC143C,2013-3-13 17:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:30,#DC143C,2013-3-13 17:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:35,#DC143C,2013-3-13 17:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:40,#DC143C,2013-3-13 17:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:45,#DC143C,2013-3-13 17:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:50,#DC143C,2013-3-13 17:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 17:55,#DC143C,2013-3-13 17:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:00,#DC143C,2013-3-13 18:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:05,#DC143C,2013-3-13 18:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:10,#DC143C,2013-3-13 18:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:15,#DC143C,2013-3-13 18:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:20,#DC143C,2013-3-13 18:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:25,#DC143C,2013-3-13 18:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:30,#DC143C,2013-3-13 18:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:35,#DC143C,2013-3-13 18:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:40,#DC143C,2013-3-13 18:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:45,#DC143C,2013-3-13 18:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:50,#DC143C,2013-3-13 18:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 18:55,#DC143C,2013-3-13 18:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:00,#DC143C,2013-3-13 19:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:05,#DC143C,2013-3-13 19:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:10,#DC143C,2013-3-13 19:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:15,#DC143C,2013-3-13 19:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:20,#DC143C,2013-3-13 19:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:25,#DC143C,2013-3-13 19:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:30,#DC143C,2013-3-13 19:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:35,#DC143C,2013-3-13 19:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:40,#DC143C,2013-3-13 19:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:45,#DC143C,2013-3-13 19:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:50,#DC143C,2013-3-13 19:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 19:55,#DC143C,2013-3-13 19:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:00,#DC143C,2013-3-13 20:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:05,#DC143C,2013-3-13 20:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:10,#DC143C,2013-3-13 20:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:15,#DC143C,2013-3-13 20:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:20,#DC143C,2013-3-13 20:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:25,#DC143C,2013-3-13 20:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:30,#DC143C,2013-3-13 20:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:35,#DC143C,2013-3-13 20:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:40,#DC143C,2013-3-13 20:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:45,#DC143C,2013-3-13 20:45,"March 13th, 13 BC"
199,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 20:50,#DC143C,2013-3-13 20:50,"March 13th, 13 BC"
0,117.1874663,34.26514731,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:10,"March 14th, 13 BC"
1,117.1854386,34.26846494,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:13,"March 14th, 13 BC"
2,117.1854485,34.27297418,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:16,"March 14th, 13 BC"
3,117.1854584,34.27748341,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:20,"March 14th, 13 BC"
4,117.1900635,34.27865984,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:23,"March 14th, 13 BC"
5,117.1954956,34.27865129,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:26,"March 14th, 13 BC"
6,117.1995492,34.27708427,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:30,"March 14th, 13 BC"
7,117.2036669,34.27530207,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:33,"March 14th, 13 BC"
8,117.2078213,34.27272904,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:37,"March 14th, 13 BC"
9,117.2108806,34.26976396,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:40,"March 14th, 13 BC"
10,117.2108694,34.26525473,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:43,"March 14th, 13 BC"
11,117.2118764,34.26109366,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:47,"March 14th, 13 BC"
12,117.2143889,34.25794173,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:50,"March 14th, 13 BC"
13,117.2170803,34.25485096,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:53,"March 14th, 13 BC"
14,117.221511,34.25284921,To Wuyuan,Waterways,,#DC143C,2013-3-14 8:57,"March 14th, 13 BC"
15,117.2263019,34.2515652,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:00,"March 14th, 13 BC"
16,117.2317322,34.25155506,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:04,"March 14th, 13 BC"
17,117.2352457,34.24946663,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:07,"March 14th, 13 BC"
18,117.2401296,34.24900454,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:10,"March 14th, 13 BC"
19,117.2441161,34.2473071,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:14,"March 14th, 13 BC"
20,117.2492275,34.24666165,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:17,"March 14th, 13 BC"
21,117.252937,34.2444128,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:21,"March 14th, 13 BC"
22,117.2573663,34.24240976,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:24,"March 14th, 13 BC"
23,117.2612526,34.2405135,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:27,"March 14th, 13 BC"
24,117.2647133,34.23838157,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:31,"March 14th, 13 BC"
25,117.2682041,34.23627456,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:34,"March 14th, 13 BC"
26,117.2730687,34.23813499,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:37,"March 14th, 13 BC"
27,117.2775585,34.24031796,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:41,"March 14th, 13 BC"
28,117.2806436,34.24270682,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:44,"March 14th, 13 BC"
29,117.2854511,34.24468347,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:48,"March 14th, 13 BC"
30,117.2894481,34.24636367,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:51,"March 14th, 13 BC"
31,117.293227,34.24772979,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:54,"March 14th, 13 BC"
32,117.2962875,34.2501922,To Wuyuan,Waterways,,#DC143C,2013-3-14 9:58,"March 14th, 13 BC"
33,117.3002483,34.2514064,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:01,"March 14th, 13 BC"
34,117.3022727,34.25466862,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:05,"March 14th, 13 BC"
35,117.3076477,34.25476719,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:08,"March 14th, 13 BC"
36,117.3124281,34.25312679,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:11,"March 14th, 13 BC"
37,117.3145977,34.24973193,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:15,"March 14th, 13 BC"
38,117.3168215,34.24697513,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:18,"March 14th, 13 BC"
39,117.3208897,34.24544063,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:21,"March 14th, 13 BC"
40,117.3257753,34.24637761,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:25,"March 14th, 13 BC"
41,117.3278227,34.2496867,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:28,"March 14th, 13 BC"
42,117.3309924,34.25226142,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:32,"March 14th, 13 BC"
43,117.3358121,34.25384849,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:35,"March 14th, 13 BC"
44,117.3412425,34.25383349,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:38,"March 14th, 13 BC"
45,117.346673,34.25381826,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:42,"March 14th, 13 BC"
46,117.3521034,34.25380278,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:45,"March 14th, 13 BC"
47,117.3575338,34.25378706,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:49,"March 14th, 13 BC"
48,117.3628061,34.25345742,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:52,"March 14th, 13 BC"
49,117.3666322,34.25025752,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:55,"March 14th, 13 BC"
50,117.3704579,34.2470575,To Wuyuan,Waterways,,#DC143C,2013-3-14 10:59,"March 14th, 13 BC"
51,117.374584,34.2444538,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:02,"March 14th, 13 BC"
52,117.3787332,34.24189646,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:05,"March 14th, 13 BC"
53,117.3828684,34.23928388,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:09,"March 14th, 13 BC"
54,117.3870882,34.23653504,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:12,"March 14th, 13 BC"
55,117.3916027,34.23425299,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:16,"March 14th, 13 BC"
56,117.3959032,34.23260045,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:19,"March 14th, 13 BC"
57,117.4012708,34.23253217,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:22,"March 14th, 13 BC"
58,117.4066998,34.23251428,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:26,"March 14th, 13 BC"
59,117.4121288,34.23249615,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:29,"March 14th, 13 BC"
60,117.4142243,34.23526916,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:33,"March 14th, 13 BC"
61,117.4142464,34.23977833,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:36,"March 14th, 13 BC"
62,117.4142685,34.24428749,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:39,"March 14th, 13 BC"
63,117.4142906,34.24879665,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:43,"March 14th, 13 BC"
64,117.4143127,34.25330581,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:46,"March 14th, 13 BC"
65,117.4143348,34.25781496,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:49,"March 14th, 13 BC"
66,117.4143569,34.26232411,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:53,"March 14th, 13 BC"
67,117.414379,34.26683326,To Wuyuan,Waterways,,#DC143C,2013-3-14 11:56,"March 14th, 13 BC"
68,117.4144011,34.2713424,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:00,"March 14th, 13 BC"
69,117.4134641,34.27552553,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:03,"March 14th, 13 BC"
70,117.4104784,34.27802422,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:06,"March 14th, 13 BC"
71,117.4083414,34.28081145,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:10,"March 14th, 13 BC"
72,117.4063865,34.28478983,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:13,"March 14th, 13 BC"
73,117.404631,34.28885415,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:16,"March 14th, 13 BC"
74,117.4033107,34.29290713,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:20,"March 14th, 13 BC"
75,117.4033323,34.29741626,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:23,"March 14th, 13 BC"
76,117.4033538,34.30192539,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:27,"March 14th, 13 BC"
77,117.4033754,34.30643451,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:30,"March 14th, 13 BC"
78,117.403397,34.31094363,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:33,"March 14th, 13 BC"
79,117.4034185,34.31545275,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:37,"March 14th, 13 BC"
80,117.4049641,34.31868725,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:40,"March 14th, 13 BC"
81,117.4083706,34.32036548,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:44,"March 14th, 13 BC"
82,117.4127913,34.32119544,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:47,"March 14th, 13 BC"
83,117.4178084,34.32202319,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:50,"March 14th, 13 BC"
84,117.4222292,34.3228528,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:54,"March 14th, 13 BC"
85,117.427664,34.32283394,To Wuyuan,Waterways,,#DC143C,2013-3-14 12:57,"March 14th, 13 BC"
86,117.432981,34.32271793,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:00,"March 14th, 13 BC"
87,117.4375111,34.32195439,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:04,"March 14th, 13 BC"
88,117.442701,34.32109098,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:07,"March 14th, 13 BC"
89,117.4478909,34.32022734,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:11,"March 14th, 13 BC"
90,117.4533255,34.32020734,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:14,"March 14th, 13 BC"
91,117.4587601,34.32018711,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:17,"March 14th, 13 BC"
92,117.4617718,34.31745737,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:21,"March 14th, 13 BC"
93,117.4626698,34.31305906,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:24,"March 14th, 13 BC"
94,117.4636341,34.30872852,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:28,"March 14th, 13 BC"
95,117.4654637,34.30467462,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:31,"March 14th, 13 BC"
96,117.4673649,34.30081903,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:34,"March 14th, 13 BC"
97,117.4700482,34.29772278,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:38,"March 14th, 13 BC"
98,117.4725302,34.29406428,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:41,"March 14th, 13 BC"
99,117.4755325,34.29058238,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:44,"March 14th, 13 BC"
100,117.4785979,34.28712185,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:48,"March 14th, 13 BC"
101,117.4811517,34.2833107,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:51,"March 14th, 13 BC"
102,117.4846655,34.28032618,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:55,"March 14th, 13 BC"
103,117.4865638,34.27662215,To Wuyuan,Waterways,,#DC143C,2013-3-14 13:58,"March 14th, 13 BC"
104,117.4893708,34.2736187,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:01,"March 14th, 13 BC"
105,117.4932003,34.27105659,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:05,"March 14th, 13 BC"
106,117.4975651,34.26861306,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:08,"March 14th, 13 BC"
107,117.5017259,34.26575674,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:12,"March 14th, 13 BC"
108,117.5056972,34.26294902,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:15,"March 14th, 13 BC"
109,117.5099815,34.26085063,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:18,"March 14th, 13 BC"
110,117.5132525,34.25792405,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:22,"March 14th, 13 BC"
111,117.5170799,34.25559297,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:25,"March 14th, 13 BC"
112,117.5202253,34.25317467,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:28,"March 14th, 13 BC"
113,117.5251029,34.25156992,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:32,"March 14th, 13 BC"
114,117.5296414,34.24978519,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:35,"March 14th, 13 BC"
115,117.5344448,34.2480748,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:39,"March 14th, 13 BC"
116,117.5386816,34.2463667,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:42,"March 14th, 13 BC"
117,117.5441114,34.24634273,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:45,"March 14th, 13 BC"
118,117.5493706,34.2454745,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:49,"March 14th, 13 BC"
